Date,Open,High,Low,Close,Adj Close,Volume
2016-01-28,23280.000000,23360.000000,22780.000000,22900.000000,19084.726563,15795600
2016-01-29,22800.000000,23000.000000,22320.000000,23000.000000,19168.058594,21849150
2016-02-01,23040.000000,23260.000000,23020.000000,23260.000000,19384.744141,12998950
2016-02-02,23220.000000,23320.000000,22940.000000,23120.000000,19268.070313,8317400
2016-02-03,23000.000000,23040.000000,22740.000000,22920.000000,19101.384766,8725350
2016-02-04,23000.000000,23220.000000,22960.000000,23120.000000,19268.070313,12397950
2016-02-05,23120.000000,23380.000000,23120.000000,23280.000000,19401.412109,9404700
2016-02-11,22360.000000,22740.000000,22360.000000,22600.000000,18834.703125,15263100
2016-02-12,22600.000000,23020.000000,22440.000000,22600.000000,18834.703125,12811600
2016-02-15,23080.000000,23200.000000,22880.000000,23080.000000,19234.736328,9157300
2016-02-16,23160.000000,23580.000000,23140.000000,23360.000000,19468.080078,9020050
2016-02-17,23580.000000,24020.000000,23380.000000,23700.000000,19751.439453,12303100
2016-02-18,24060.000000,24060.000000,23560.000000,23740.000000,19784.773438,11124050
2016-02-19,23740.000000,23900.000000,23480.000000,23800.000000,19834.775391,8842600
2016-02-22,23800.000000,23840.000000,23320.000000,23500.000000,19584.755859,8744950
2016-02-23,23580.000000,23780.000000,23460.000000,23620.000000,19684.759766,7383700
2016-02-24,23560.000000,23580.000000,23220.000000,23440.000000,19534.750000,7024200
2016-02-25,23440.000000,23740.000000,23440.000000,23580.000000,19651.421875,6681750
2016-02-26,23600.000000,23740.000000,23440.000000,23440.000000,19534.750000,8867200
2016-02-29,23580.000000,23880.000000,23520.000000,23560.000000,19634.761719,14434000
2016-03-02,24000.000000,24140.000000,23920.000000,23940.000000,19951.453125,11818600
2016-03-03,24260.000000,24400.000000,24040.000000,24400.000000,20334.812500,10949550
2016-03-04,24400.000000,24560.000000,24040.000000,24300.000000,20251.472656,10074500
2016-03-07,24400.000000,24620.000000,24300.000000,24460.000000,20384.810547,6568800
2016-03-08,24460.000000,24480.000000,23720.000000,23840.000000,19868.107422,10810100
2016-03-09,23760.000000,23980.000000,23540.000000,23880.000000,19901.447266,9169000
2016-03-10,24160.000000,24720.000000,24020.000000,24500.000000,20418.148438,14177000
2016-03-11,24500.000000,25060.000000,24320.000000,24980.000000,20818.181641,13361250
2016-03-14,25340.000000,25460.000000,24980.000000,25100.000000,20918.183594,10857700
2016-03-15,25100.000000,25280.000000,24920.000000,25060.000000,20884.851563,8640400
2016-03-16,25120.000000,25260.000000,25060.000000,25120.000000,20934.853516,7342800
2016-03-17,25300.000000,25920.000000,25140.000000,25260.000000,21051.529297,12343450
2016-03-18,25560.000000,25560.000000,25260.000000,25460.000000,21218.203125,11265700
2016-03-21,25480.000000,25580.000000,25160.000000,25340.000000,21118.205078,9058500
2016-03-22,25340.000000,25580.000000,25240.000000,25380.000000,21151.535156,10143600
2016-03-23,25380.000000,25580.000000,25240.000000,25580.000000,21318.216797,9870900
2016-03-24,25580.000000,25800.000000,25320.000000,25640.000000,21368.218750,10939750
2016-03-25,25660.000000,25800.000000,25560.000000,25760.000000,21468.226563,7172300
2016-03-28,25760.000000,26000.000000,25760.000000,25880.000000,21568.236328,6060900
2016-03-29,25880.000000,26000.000000,25700.000000,25800.000000,21501.558594,8622700
2016-03-30,26200.000000,26420.000000,26040.000000,26160.000000,21801.583984,13380250
2016-03-31,26120.000000,26280.000000,25960.000000,26240.000000,21868.255859,19130750
2016-04-01,25980.000000,26180.000000,25420.000000,25580.000000,21318.216797,13557800
2016-04-04,25580.000000,26100.000000,25580.000000,26100.000000,21751.580078,9402300
2016-04-05,25980.000000,25980.000000,25200.000000,25200.000000,21001.525391,11815950
2016-04-06,25380.000000,25820.000000,25360.000000,25700.000000,21418.224609,9211700
2016-04-07,26000.000000,26000.000000,25160.000000,25380.000000,21151.535156,12939750
2016-04-08,25380.000000,25380.000000,24800.000000,24920.000000,20768.177734,12593400
2016-04-11,24920.000000,25420.000000,24920.000000,25320.000000,21101.539063,6034650
2016-04-12,25400.000000,25620.000000,25320.000000,25500.000000,21251.546875,6702700
2016-04-14,26000.000000,26040.000000,25780.000000,26000.000000,21668.240234,16766350
2016-04-15,26180.000000,26200.000000,25800.000000,26000.000000,21668.240234,6829950
2016-04-18,25900.000000,26100.000000,25840.000000,25980.000000,21651.568359,6423700
2016-04-19,25880.000000,25920.000000,25660.000000,25760.000000,21468.226563,7238300
2016-04-20,25640.000000,26000.000000,25640.000000,25980.000000,21651.568359,8598600
2016-04-21,26000.000000,26020.000000,25760.000000,25880.000000,21568.236328,7254450
2016-04-22,25880.000000,25880.000000,25540.000000,25600.000000,21334.882813,5741500
2016-04-25,25700.000000,25700.000000,25420.000000,25620.000000,21351.552734,4597850
2016-04-26,25700.000000,26100.000000,25660.000000,25920.000000,21601.574219,8345050
2016-04-27,25880.000000,26000.000000,25720.000000,26000.000000,21668.240234,8297300
2016-04-28,26000.000000,26000.000000,25220.000000,25300.000000,21084.865234,14653450
2016-04-29,25200.000000,25340.000000,24840.000000,24900.000000,20751.505859,16253900
2016-05-02,24940.000000,25240.000000,24900.000000,25000.000000,20834.843750,7027600
2016-05-03,25340.000000,25400.000000,25120.000000,25220.000000,21018.191406,7903300
2016-05-04,25440.000000,25800.000000,25240.000000,25800.000000,21501.558594,14702750
2016-05-09,25800.000000,26000.000000,25700.000000,25980.000000,21651.568359,13718100
2016-05-10,25980.000000,26000.000000,25760.000000,25920.000000,21601.574219,8559550
2016-05-11,25920.000000,25980.000000,25740.000000,25840.000000,21534.898438,8834400
2016-05-12,25840.000000,25840.000000,25500.000000,25620.000000,21351.552734,7615100
2016-05-13,25620.000000,25620.000000,25020.000000,25060.000000,20884.851563,12284900
2016-05-16,25060.000000,25260.000000,24940.000000,24960.000000,20801.509766,11720150
2016-05-17,24980.000000,25300.000000,24980.000000,25280.000000,21068.193359,9183550
2016-05-18,25280.000000,25420.000000,25100.000000,25360.000000,21134.867188,9169600
2016-05-19,25360.000000,25540.000000,25320.000000,25400.000000,21168.203125,10012450
2016-05-20,25400.000000,25600.000000,25380.000000,25380.000000,21151.535156,7960550
2016-05-23,25380.000000,25720.000000,25380.000000,25720.000000,21434.890625,8112550
2016-05-24,25720.000000,25780.000000,25360.000000,25420.000000,21184.875000,10434600
2016-05-25,25660.000000,25960.000000,25480.000000,25900.000000,21584.906250,11862750
2016-05-26,25980.000000,26060.000000,25900.000000,25920.000000,21601.574219,12653650
2016-05-27,26000.000000,26020.000000,25460.000000,25640.000000,21368.218750,13744550
2016-05-30,25940.000000,25940.000000,25480.000000,25600.000000,21334.882813,10315350
2016-05-31,25600.000000,26000.000000,25360.000000,25840.000000,21534.898438,62527700
2016-06-01,25960.000000,26820.000000,25900.000000,26660.000000,22218.279297,23504000
2016-06-02,27000.000000,27440.000000,26920.000000,27300.000000,22751.654297,23806950
2016-06-03,27400.000000,27580.000000,27280.000000,27540.000000,22951.669922,17066200
2016-06-07,27720.000000,28040.000000,27600.000000,27960.000000,23301.693359,23142150
2016-06-08,28380.000000,28380.000000,27780.000000,28120.000000,23435.035156,18808100
2016-06-09,28160.000000,28600.000000,28120.000000,28600.000000,23835.058594,25768750
2016-06-10,28480.000000,28500.000000,28080.000000,28120.000000,23435.035156,14484050
2016-06-13,27920.000000,27920.000000,27240.000000,27420.000000,22851.664063,15248300
2016-06-14,27420.000000,27720.000000,27380.000000,27600.000000,23001.673828,12273050
2016-06-15,27700.000000,28320.000000,27660.000000,28260.000000,23551.712891,15334450
2016-06-16,28260.000000,28340.000000,27900.000000,28180.000000,23485.039063,14621550
2016-06-17,28200.000000,28700.000000,28200.000000,28520.000000,23768.388672,16419700
2016-06-20,28540.000000,28960.000000,28520.000000,28620.000000,23851.734375,13515800
2016-06-21,28640.000000,28980.000000,28520.000000,28960.000000,24135.089844,10020550
2016-06-22,28920.000000,29000.000000,28620.000000,28900.000000,24085.083984,8948250
2016-06-23,28880.000000,28900.000000,28540.000000,28600.000000,23835.058594,11256300
2016-06-24,28900.000000,28900.000000,27200.000000,28000.000000,23335.029297,20552600
2016-06-27,28000.000000,28100.000000,27700.000000,27960.000000,23301.693359,11839000
2016-06-28,27800.000000,28080.000000,27580.000000,27980.000000,23318.357422,10718950
2016-06-29,28160.000000,28240.000000,27820.000000,27920.000000,23285.000000,10527050
2016-06-30,28160.000000,28900.000000,27940.000000,28500.000000,23768.710938,13671700
2016-07-01,28540.000000,29580.000000,28540.000000,29320.000000,24452.585938,14393600
2016-07-04,29280.000000,29480.000000,29020.000000,29320.000000,24452.585938,7995000
2016-07-05,29320.000000,29500.000000,29240.000000,29380.000000,24502.626953,7870350
2016-07-06,28940.000000,29040.000000,28240.000000,28420.000000,23701.994141,16749150
2016-07-07,28420.000000,29000.000000,28320.000000,29000.000000,24185.708984,11495200
2016-07-08,29000.000000,29500.000000,28980.000000,29200.000000,24352.511719,13498150
2016-07-11,29200.000000,30000.000000,29200.000000,29780.000000,24836.222656,14056800
2016-07-12,29980.000000,30100.000000,29200.000000,29280.000000,24419.222656,11024700
2016-07-13,29920.000000,29920.000000,29260.000000,29620.000000,24702.783203,10009900
2016-07-14,29620.000000,30000.000000,29520.000000,30000.000000,25019.705078,12430250
2016-07-15,30000.000000,30440.000000,29720.000000,30360.000000,25319.939453,11623150
2016-07-18,30360.000000,30660.000000,30000.000000,30660.000000,25570.134766,11567200
2016-07-19,30560.000000,30800.000000,30440.000000,30660.000000,25570.134766,10122250
2016-07-20,30660.000000,30840.000000,30480.000000,30800.000000,25686.890625,7773150
2016-07-21,30800.000000,30940.000000,30740.000000,30860.000000,25736.931641,8544700
2016-07-22,30120.000000,30560.000000,30120.000000,30320.000000,25286.585938,8585150
2016-07-25,30000.000000,30460.000000,29900.000000,30040.000000,25053.060547,7732500
2016-07-26,30000.000000,30620.000000,29960.000000,30600.000000,25520.097656,7228500
2016-07-27,30240.000000,30580.000000,30240.000000,30540.000000,25470.056641,6335050
2016-07-28,30660.000000,30720.000000,29960.000000,30140.000000,25136.458984,9503700
2016-07-29,30400.000000,31140.000000,30220.000000,30780.000000,25670.210938,14985600
2016-08-01,31380.000000,31600.000000,31200.000000,31360.000000,26153.923828,11515400
2016-08-02,31360.000000,31360.000000,30920.000000,30960.000000,25820.328125,8315800
2016-08-03,30960.000000,30960.000000,30340.000000,30340.000000,25303.257813,7504900
2016-08-04,30380.000000,30660.000000,30340.000000,30340.000000,25303.257813,7009950
2016-08-05,30580.000000,31280.000000,30500.000000,31220.000000,26037.169922,6958850
2016-08-08,31320.000000,31500.000000,31120.000000,31380.000000,26170.607422,11125150
2016-08-09,31480.000000,31580.000000,31140.000000,31340.000000,26137.246094,9023200
2016-08-10,31340.000000,31400.000000,30680.000000,30820.000000,25703.570313,12340350
2016-08-11,30820.000000,31180.000000,30520.000000,31180.000000,26003.808594,10533600
2016-08-12,31180.000000,31400.000000,30880.000000,30900.000000,25770.294922,10474850
2016-08-16,30900.000000,31520.000000,30900.000000,31360.000000,26153.923828,10843100
2016-08-17,31380.000000,31400.000000,31020.000000,31320.000000,26120.566406,7446450
2016-08-18,31340.000000,32880.000000,31320.000000,32800.000000,27354.871094,18327050
2016-08-19,32760.000000,33500.000000,32720.000000,33500.000000,27938.660156,16805150
2016-08-22,33480.000000,33840.000000,33180.000000,33300.000000,27771.867188,12612200
2016-08-23,33300.000000,33880.000000,33140.000000,33740.000000,28138.824219,11545700
2016-08-24,33600.000000,33640.000000,32720.000000,33060.000000,27571.708984,15938550
2016-08-25,32600.000000,33180.000000,32440.000000,32780.000000,27338.197266,14173800
2016-08-26,32120.000000,32460.000000,32060.000000,32240.000000,26887.837891,12058000
2016-08-29,32040.000000,32800.000000,31940.000000,32800.000000,27354.871094,8925750
2016-08-30,32940.000000,33420.000000,32660.000000,32900.000000,27438.271484,7849600
2016-08-31,32820.000000,32820.000000,32220.000000,32400.000000,27021.273438,20532200
2016-09-01,31660.000000,31760.000000,31260.000000,31740.000000,26470.843750,18790150
2016-09-02,31900.000000,32260.000000,31760.000000,31940.000000,26637.642578,8153000
2016-09-05,31800.000000,32300.000000,31700.000000,32120.000000,26787.757813,8383800
2016-09-06,32140.000000,32900.000000,31940.000000,32860.000000,27404.908203,7660150
2016-09-07,32960.000000,33040.000000,32420.000000,32420.000000,27037.955078,9591850
2016-09-08,32460.000000,32780.000000,32280.000000,32780.000000,27338.197266,12070850
2016-09-09,32220.000000,32360.000000,31280.000000,31500.000000,26270.683594,13258400
2016-09-12,29800.000000,30120.000000,29120.000000,29300.000000,24435.910156,26499350
2016-09-13,30160.000000,30980.000000,29900.000000,30540.000000,25470.056641,24717250
2016-09-19,30760.000000,31380.000000,30720.000000,31160.000000,25987.132813,22408150
2016-09-20,31180.000000,31760.000000,31180.000000,31700.000000,26437.482422,12921150
2016-09-21,31900.000000,32020.000000,31520.000000,31840.000000,26554.246094,10509050
2016-09-22,32000.000000,32820.000000,31980.000000,32360.000000,26987.916016,11429950
2016-09-23,31640.000000,31960.000000,31320.000000,31420.000000,26203.962891,18299650
2016-09-26,31420.000000,31920.000000,31280.000000,31360.000000,26153.923828,14524800
2016-09-27,31000.000000,31500.000000,30660.000000,31380.000000,26170.607422,9834400
2016-09-28,31080.000000,31460.000000,31080.000000,31340.000000,26137.246094,8706400
2016-09-29,31460.000000,32380.000000,31440.000000,32000.000000,26687.675781,11397550
2016-09-30,31800.000000,32300.000000,31700.000000,31960.000000,26654.320313,11762700
2016-10-04,32200.000000,32480.000000,32120.000000,32280.000000,26921.197266,13053100
2016-10-05,32020.000000,32520.000000,31940.000000,32380.000000,27004.593750,12470450
2016-10-06,33920.000000,34000.000000,33340.000000,33820.000000,28205.541016,29558150
2016-10-07,34000.000000,34320.000000,33800.000000,34120.000000,28455.738281,26050550
2016-10-10,33000.000000,33780.000000,32560.000000,33600.000000,28022.066406,25293300
2016-10-11,32000.000000,32500.000000,30900.000000,30900.000000,25770.294922,38427150
2016-10-12,29900.000000,30900.000000,29880.000000,30700.000000,25603.496094,39088550
2016-10-13,31000.000000,31620.000000,30900.000000,31140.000000,25970.449219,21864550
2016-10-14,30960.000000,31760.000000,30940.000000,31540.000000,26304.046875,14158950
2016-10-17,31300.000000,32040.000000,30760.000000,31800.000000,26520.878906,12785200
2016-10-18,31440.000000,31900.000000,31440.000000,31780.000000,26504.205078,10384500
2016-10-19,31580.000000,32860.000000,31500.000000,32500.000000,27104.675781,15444550
2016-10-20,32520.000000,33020.000000,32180.000000,32400.000000,27021.273438,10330450
2016-10-21,32120.000000,32260.000000,31760.000000,31780.000000,26504.205078,10477500
2016-10-24,31860.000000,32160.000000,31800.000000,32160.000000,26821.119141,9289950
2016-10-25,32000.000000,32080.000000,31840.000000,31940.000000,26637.642578,9866100
2016-10-26,31940.000000,31980.000000,31240.000000,31340.000000,26137.246094,10534000
2016-10-27,31420.000000,32340.000000,31120.000000,31460.000000,26237.330078,14117000
2016-10-28,31600.000000,32280.000000,31600.000000,32280.000000,26921.197266,10214200
2016-10-31,32320.000000,32780.000000,32220.000000,32780.000000,27338.197266,12067200
2016-11-01,32600.000000,33040.000000,32240.000000,33040.000000,27555.029297,10347400
2016-11-02,32800.000000,33040.000000,32620.000000,32860.000000,27404.908203,10099250
2016-11-03,32600.000000,32800.000000,32120.000000,32320.000000,26954.556641,10341850
2016-11-04,32100.000000,32680.000000,32100.000000,32540.000000,27138.035156,7103850
2016-11-07,32940.000000,33000.000000,32680.000000,32800.000000,27354.871094,7661900
2016-11-08,32980.000000,32980.000000,32700.000000,32880.000000,27421.591797,5417450
2016-11-09,32920.000000,33140.000000,31820.000000,31920.000000,26620.960938,15683600
2016-11-10,32600.000000,33000.000000,32360.000000,32980.000000,27504.986328,11795350
2016-11-11,31700.000000,32360.000000,31700.000000,31960.000000,26654.320313,12836800
2016-11-14,31900.000000,31920.000000,31040.000000,31060.000000,25903.726563,15133300
2016-11-15,31060.000000,31620.000000,30780.000000,30780.000000,25670.210938,13665700
2016-11-16,30800.000000,31280.000000,30800.000000,31160.000000,25987.132813,13308200
2016-11-17,31100.000000,31520.000000,30900.000000,31360.000000,26153.923828,7870550
2016-11-18,31640.000000,31760.000000,31400.000000,31720.000000,26454.167969,9460750
2016-11-21,31300.000000,32120.000000,31300.000000,31860.000000,26570.919922,8180200
2016-11-22,32140.000000,32900.000000,32000.000000,32800.000000,27354.871094,9751100
2016-11-23,33220.000000,33220.000000,32520.000000,32980.000000,27504.986328,12668600
2016-11-24,32980.000000,33040.000000,32660.000000,33000.000000,27521.669922,7757150
2016-11-25,32820.000000,33040.000000,32660.000000,33000.000000,27521.669922,6276900
2016-11-28,33000.000000,33620.000000,32800.000000,33540.000000,27972.025391,13294050
2016-11-29,33800.000000,33960.000000,33380.000000,33540.000000,27972.025391,18081300
2016-11-30,33540.000000,34940.000000,33540.000000,34920.000000,29122.931641,28535200
2016-12-01,34800.000000,35060.000000,34660.000000,34980.000000,29172.972656,15535350
2016-12-02,34480.000000,34760.000000,34140.000000,34540.000000,28806.015625,15352950
2016-12-05,34340.000000,34680.000000,34220.000000,34360.000000,28655.896484,8484600
2016-12-06,34440.000000,35200.000000,34400.000000,34960.000000,29156.289063,14001800
2016-12-07,35040.000000,35480.000000,35040.000000,35440.000000,29556.603516,9603650
2016-12-08,35980.000000,36020.000000,35520.000000,35800.000000,29856.843750,16462550
2016-12-09,35900.000000,35900.000000,35400.000000,35600.000000,29690.044922,10652450
2016-12-12,34660.000000,35360.000000,34660.000000,35040.000000,29223.009766,11414450
2016-12-13,34620.000000,35440.000000,34620.000000,35320.000000,29456.531250,11684450
2016-12-14,35560.000000,35680.000000,35280.000000,35540.000000,29640.003906,7455100
2016-12-15,34820.000000,35500.000000,34820.000000,35180.000000,29339.767578,5773550
2016-12-16,35300.000000,36020.000000,35200.000000,35860.000000,29906.880859,11747700
2016-12-19,35620.000000,36380.000000,35620.000000,35900.000000,29940.238281,5435800
2016-12-20,35920.000000,36400.000000,35840.000000,36240.000000,30223.800781,7615200
2016-12-21,36360.000000,36600.000000,36020.000000,36100.000000,30107.037109,6552100
2016-12-22,36260.000000,36300.000000,35980.000000,36180.000000,30173.757813,6354600
2016-12-23,36020.000000,36080.000000,35600.000000,35640.000000,29723.396484,8334850
2016-12-26,35600.000000,36000.000000,35560.000000,35960.000000,29990.279297,4823600
2016-12-27,35980.000000,36200.000000,35860.000000,35980.000000,30006.955078,4653450
2016-12-28,35840.000000,35980.000000,35600.000000,35760.000000,30286.447266,6662900
2016-12-29,35420.000000,36040.000000,35400.000000,36040.000000,30523.589844,7516450
2017-01-02,35980.000000,36240.000000,35880.000000,36100.000000,30574.406250,4650600
2017-01-03,36280.000000,36620.000000,36020.000000,36480.000000,30896.240234,7357650
2017-01-04,36500.000000,36520.000000,36100.000000,36160.000000,30625.218750,7971750
2017-01-05,36060.000000,36060.000000,35540.000000,35560.000000,30117.058594,10967450
2017-01-06,36180.000000,36440.000000,36040.000000,36200.000000,30659.101563,8880950
2017-01-09,36600.000000,37500.000000,36560.000000,37220.000000,31522.974609,13194900
2017-01-10,37280.000000,37400.000000,37080.000000,37240.000000,31539.906250,9099800
2017-01-11,37520.000000,38560.000000,37420.000000,38280.000000,32420.730469,12018150
2017-01-12,38000.000000,38800.000000,37980.000000,38800.000000,32861.132813,11669150
2017-01-13,38100.000000,38320.000000,37460.000000,37460.000000,31726.242188,15954450
2017-01-16,36860.000000,37820.000000,36320.000000,36660.000000,31048.695313,16611500
2017-01-17,36580.000000,37460.000000,36580.000000,36960.000000,31302.777344,8150700
2017-01-18,37040.000000,37500.000000,36620.000000,36940.000000,31285.841797,8875400
2017-01-19,37720.000000,37920.000000,37020.000000,37480.000000,31743.175781,9418900
2017-01-20,37120.000000,37420.000000,36880.000000,37200.000000,31506.031250,9185000
2017-01-23,37200.000000,38060.000000,37000.000000,38060.000000,32234.396484,8810400
2017-01-24,38120.000000,38580.000000,37880.000000,38160.000000,32319.101563,11048750
2017-01-25,38340.000000,39400.000000,38320.000000,39400.000000,33369.296875,13433850
2017-01-26,39420.000000,40000.000000,39420.000000,39900.000000,33792.773438,15214500
2017-01-31,39900.000000,39900.000000,39460.000000,39460.000000,33420.113281,17992200
2017-02-01,39540.000000,39660.000000,39040.000000,39120.000000,33132.152344,14150400
2017-02-02,39600.000000,39660.000000,39200.000000,39360.000000,33335.425781,15029300
2017-02-03,39400.000000,39500.000000,39180.000000,39460.000000,33420.113281,10386350
2017-02-06,39580.000000,39660.000000,39140.000000,39560.000000,33504.812500,8860700
2017-02-07,39560.000000,39580.000000,38760.000000,38820.000000,32878.078125,14041800
2017-02-08,38740.000000,38780.000000,38200.000000,38400.000000,32522.357422,17092950
2017-02-09,38780.000000,38840.000000,38220.000000,38400.000000,32522.357422,13694150
2017-02-10,38400.000000,38760.000000,38300.000000,38360.000000,32488.468750,11020750
2017-02-13,37740.000000,38060.000000,37720.000000,37960.000000,32149.705078,11102050
2017-02-14,37960.000000,38260.000000,37320.000000,37580.000000,31827.876953,13124150
2017-02-15,37080.000000,37960.000000,37080.000000,37720.000000,31946.439453,14191550
2017-02-16,37800.000000,38360.000000,37780.000000,38020.000000,32200.525391,10226350
2017-02-17,37560.000000,38040.000000,37280.000000,37860.000000,32065.015625,15377450
2017-02-20,38220.000000,38780.000000,38160.000000,38660.000000,32742.560547,7485800
2017-02-21,38540.000000,39560.000000,38420.000000,38940.000000,32979.710938,10562600
2017-02-22,39000.000000,39340.000000,38980.000000,39300.000000,33284.601563,8539450
2017-02-23,39020.000000,39440.000000,39020.000000,39180.000000,33182.976563,10217300
2017-02-24,38960.000000,39100.000000,38060.000000,38220.000000,32369.906250,9296850
2017-02-27,38020.000000,38140.000000,37700.000000,38060.000000,32234.396484,9033700
2017-02-28,38060.000000,38760.000000,37960.000000,38440.000000,32556.244141,15088700
2017-03-02,38420.000000,39860.000000,38420.000000,39720.000000,33640.312500,21249800
2017-03-03,39340.000000,39720.000000,39160.000000,39620.000000,33555.625000,12708700
2017-03-06,39220.000000,40220.000000,39220.000000,40080.000000,33945.210938,12234850
2017-03-07,39800.000000,40320.000000,39800.000000,40200.000000,34046.839844,10553250
2017-03-08,40200.000000,40620.000000,40140.000000,40200.000000,34046.839844,12140950
2017-03-09,40200.000000,40300.000000,40020.000000,40200.000000,34046.839844,14372250
2017-03-10,39960.000000,40420.000000,39860.000000,40180.000000,34029.910156,10227800
2017-03-13,40040.000000,40980.000000,40040.000000,40600.000000,34385.625000,7424100
2017-03-14,40620.000000,41540.000000,40500.000000,41360.000000,35029.292969,11325050
2017-03-15,40800.000000,41440.000000,40800.000000,41400.000000,35063.167969,9587850
2017-03-16,41800.000000,42180.000000,41540.000000,41840.000000,35435.820313,9933150
2017-03-17,41800.000000,42500.000000,41720.000000,42400.000000,35910.113281,12602300
2017-03-20,42000.000000,42120.000000,41740.000000,41900.000000,35486.632813,10250050
2017-03-21,41780.000000,42680.000000,41760.000000,42560.000000,36045.625000,14220150
2017-03-22,41600.000000,42460.000000,41580.000000,42460.000000,35960.925781,16427250
2017-03-23,42200.000000,42360.000000,41700.000000,41800.000000,35401.957031,15397100
2017-03-24,41600.000000,41980.000000,41080.000000,41500.000000,35147.867188,12808150
2017-03-27,41200.000000,41880.000000,41180.000000,41200.000000,34893.789063,12177650
2017-03-28,41560.000000,41840.000000,41380.000000,41480.000000,35130.929688,8216250
2017-03-29,41740.000000,41960.000000,41580.000000,41780.000000,35385.007813,10093250
2017-03-30,41880.000000,42440.000000,41880.000000,41980.000000,35673.933594,8204000
2017-03-31,41820.000000,42020.000000,41200.000000,41200.000000,35011.101563,10500300
2017-04-03,41400.000000,41720.000000,41300.000000,41440.000000,35215.054688,9579400
2017-04-04,41600.000000,42180.000000,41520.000000,42080.000000,35758.914063,12255500
2017-04-05,41900.000000,42240.000000,41700.000000,42140.000000,35809.894531,10699700
2017-04-06,42000.000000,42080.000000,41600.000000,41840.000000,35554.964844,9683400
2017-04-07,41800.000000,41820.000000,41160.000000,41600.000000,35351.015625,10021000
2017-04-10,41940.000000,41940.000000,41500.000000,41940.000000,35639.941406,7141350
2017-04-11,41940.000000,41940.000000,41580.000000,41600.000000,35351.015625,7172900
2017-04-12,41860.000000,41940.000000,41700.000000,41900.000000,35605.945313,8274900
2017-04-13,41660.000000,42460.000000,41660.000000,42420.000000,36047.835938,9040800
2017-04-14,42160.000000,42260.000000,41760.000000,42020.000000,35707.925781,5462850
2017-04-17,42000.000000,42080.000000,41520.000000,41560.000000,35317.023438,5224750
2017-04-18,41680.000000,41820.000000,41280.000000,41500.000000,35266.042969,6860650
2017-04-19,41300.000000,41420.000000,40900.000000,40900.000000,34756.167969,11762900
2017-04-20,40580.000000,40800.000000,40080.000000,40280.000000,34229.308594,21148850
2017-04-21,40480.000000,41400.000000,40480.000000,40760.000000,34637.195313,15130500
2017-04-24,41260.000000,41260.000000,40920.000000,41240.000000,35045.093750,8990150
2017-04-25,41460.000000,42740.000000,41320.000000,42700.000000,36285.781250,19299600
2017-04-26,42700.000000,42800.000000,42520.000000,42800.000000,36370.757813,14794800
2017-04-27,42700.000000,44520.000000,41960.000000,43840.000000,37254.527344,23032250
2017-04-28,45780.000000,45800.000000,44520.000000,44620.000000,37917.363281,22685700
2017-05-02,45500.000000,45500.000000,44760.000000,44900.000000,38155.296875,14068300
2017-05-04,45700.000000,45700.000000,44860.000000,45520.000000,38682.167969,13690100
2017-05-08,45520.000000,47020.000000,45340.000000,47020.000000,39956.851563,19582550
2017-05-10,46160.000000,47220.000000,45600.000000,45600.000000,38750.156250,23410950
2017-05-11,45420.000000,46180.000000,45220.000000,45500.000000,38665.171875,21277850
2017-05-12,45760.000000,46160.000000,45660.000000,45820.000000,38937.105469,9422900
2017-05-15,45620.000000,46280.000000,45620.000000,46100.000000,39175.042969,8001400
2017-05-16,46660.000000,46800.000000,46100.000000,46380.000000,39412.984375,8803750
2017-05-17,46120.000000,46640.000000,46100.000000,46340.000000,39378.992188,7424450
2017-05-18,45740.000000,46000.000000,45540.000000,45940.000000,39039.082031,11160350
2017-05-19,45640.000000,45780.000000,44720.000000,44720.000000,38002.351563,15762350
2017-05-22,45040.000000,45380.000000,44760.000000,45100.000000,38325.265625,17643550
2017-05-23,45400.000000,45580.000000,44900.000000,44920.000000,38172.300781,12607050
2017-05-24,44860.000000,45300.000000,44800.000000,44880.000000,38138.312500,8675400
2017-05-25,45160.000000,45680.000000,44800.000000,45680.000000,38818.144531,13044800
2017-05-26,45600.000000,46460.000000,45540.000000,46080.000000,39158.042969,13613650
2017-05-29,46220.000000,46400.000000,45380.000000,45620.000000,38767.148438,8739550
2017-05-30,45520.000000,45660.000000,44480.000000,44640.000000,37934.355469,12433600
2017-05-31,44580.000000,45020.000000,44400.000000,44700.000000,37985.351563,18669100
2017-06-01,44860.000000,44900.000000,44400.000000,44680.000000,37968.355469,9753500
2017-06-02,45060.000000,45960.000000,45000.000000,45960.000000,39056.074219,12488750
2017-06-05,46040.000000,46360.000000,45720.000000,45940.000000,39039.082031,7599400
2017-06-07,46500.000000,46500.000000,45240.000000,45300.000000,38495.210938,13729400
2017-06-08,45000.000000,45580.000000,45000.000000,45160.000000,38376.250000,13978750
2017-06-09,45680.000000,46440.000000,45600.000000,46100.000000,39175.042969,11732850
2017-06-12,45420.000000,45600.000000,45140.000000,45380.000000,38563.191406,10954300
2017-06-13,45140.000000,45620.000000,45140.000000,45400.000000,38580.191406,8624900
2017-06-14,45800.000000,46060.000000,45240.000000,45360.000000,38546.203125,10166700
2017-06-15,45680.000000,45920.000000,45180.000000,45680.000000,38818.144531,9657000
2017-06-16,45500.000000,45940.000000,45460.000000,45580.000000,38733.160156,17403450
